Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1708,CA-2022-339739,2022-10-10,2022-10-17,Standard Class,CU-1019,Carlos Wilson,Home Office,California,West,PRD-TEC-6975,Technology,Accessories,Accessories Item 881,6579.36,6,0.4,752.17
1709,CA-2023-404927,2023-03-06,2023-03-12,Second Class,CU-1182,Chen Young,Consumer,Mississippi,South,PRD-FUR-2486,Furniture,Tables,Tables Item 195,11680.92,10,0.1,460.65
1710,CA-2021-224247,2021-02-04,2021-02-11,Same Day,CU-1000,Anna Brown,Consumer,Tennessee,South,PRD-FUR-7954,Furniture,Furnishings,Furnishings Item 976,5800.0,5,0,700.42
1711,CA-2023-678614,2023-08-26,2023-08-28,Standard Class,CU-1031,John Johnson,Consumer,Virginia,East,PRD-FUR-9072,Furniture,Bookcases,Bookcases Item 437,2497.89,3,0,768.41
1712,CA-2022-490191,2022-04-25,2022-04-30,Standard Class,CU-1025,John Miller,Home Office,Georgia,South,PRD-OFF-1747,Office Supplies,Appliances,Appliances Item 880,453.84,6,0,31.48
1713,CA-2023-338113,2023-08-04,2023-08-06,Standard Class,CU-1171,Ahmed Thompson,Consumer,Mississippi,South,PRD-OFF-7058,Office Supplies,Art,Art Item 890,150.36,3,0.2,14.41
1714,CA-2023-248212,2023-08-06,2023-08-10,Standard Class,CU-1071,James Thomas,Corporate,Minnesota,Central,PRD-TEC-9192,Technology,Machines,Machines Item 574,993.6,8,0.5,-8.34
1715,CA-2023-376377,2023-02-26,2023-03-05,Second Class,CU-1031,John Johnson,Consumer,Virginia,East,PRD-OFF-8973,Office Supplies,Appliances,Appliances Item 425,1076.72,8,0,-2.77
1716,CA-2023-914027,2023-12-22,2023-12-23,First Class,CU-1078,John Lee,Consumer,Pennsylvania,East,PRD-TEC-3966,Technology,Copiers,Copiers Item 492,2364.67,2,0.3,514.45
1717,CA-2024-448474,2024-02-27,2024-02-29,Same Day,CU-1012,Karen Brown,Corporate,Washington,West,PRD-FUR-5919,Furniture,Furnishings,Furnishings Item 146,4030.35,3,0,603.55
1718,CA-2023-242718,2023-05-28,2023-05-31,Same Day,CU-1114,Carlos Miller,Corporate,Alabama,South,PRD-TEC-4383,Technology,Copiers,Copiers Item 446,1321.76,4,0,379.15
1719,CA-2023-537852,2023-04-02,2023-04-06,First Class,CU-1053,Charles Davis,Consumer,Arizona,West,PRD-OFF-8785,Office Supplies,Fasteners,Fasteners Item 721,176.7,10,0.4,39.74
1720,CA-2024-131677,2024-10-07,2024-10-13,Second Class,CU-1013,Karen Moore,Home Office,Alabama,South,PRD-FUR-4855,Furniture,Furnishings,Furnishings Item 365,240.62,3,0.3,60.41
1721,CA-2021-650320,2021-02-22,2021-02-28,Same Day,CU-1001,Linda Davis,Consumer,Oregon,West,PRD-OFF-6363,Office Supplies,Fasteners,Fasteners Item 710,470.6,4,0,155.6
1722,CA-2022-109263,2022-06-12,2022-06-19,First Class,CU-1115,William Williams,Corporate,Alabama,South,PRD-FUR-8591,Furniture,Tables,Tables Item 611,2421.44,7,0.5,302.89
1723,CA-2022-266498,2022-12-07,2022-12-10,Standard Class,CU-1181,Patricia Moore,Home Office,Oregon,West,PRD-FUR-3964,Furniture,Chairs,Chairs Item 588,4005.86,4,0.2,-135.31
1724,CA-2021-864037,2021-09-24,2021-09-28,Standard Class,CU-1053,Charles Davis,Consumer,Nevada,West,PRD-TEC-2743,Technology,Accessories,Accessories Item 879,1176.33,3,0,137.59
1725,CA-2023-613902,2023-01-30,2023-02-05,Same Day,CU-1019,Carlos Wilson,Home Office,Nevada,West,PRD-FUR-3582,Furniture,Chairs,Chairs Item 731,1303.42,2,0,326.83
1726,CA-2021-381233,2021-08-22,2021-08-25,Second Class,CU-1139,Maria Thomas,Corporate,Michigan,Central,PRD-OFF-1128,Office Supplies,Art,Art Item 312,78.09,1,0,21.55
1727,CA-2022-288935,2022-01-19,2022-01-20,Standard Class,CU-1149,Fatima Martin,Corporate,Pennsylvania,East,PRD-OFF-7512,Office Supplies,Art,Art Item 375,319.02,2,0.2,-5.43
1728,CA-2021-672907,2021-05-05,2021-05-09,Same Day,CU-1126,Carlos Jackson,Corporate,Illinois,Central,PRD-TEC-2317,Technology,Phones,Phones Item 509,14183.2,8,0,4463.68
1729,CA-2021-818537,2021-03-22,2021-03-25,First Class,CU-1049,Maria Moore,Corporate,Alabama,South,PRD-TEC-8517,Technology,Phones,Phones Item 287,4366.5,10,0,375.39
1730,CA-2023-334751,2023-02-11,2023-02-16,Second Class,CU-1064,Michael Thompson,Corporate,Virginia,East,PRD-TEC-4959,Technology,Copiers,Copiers Item 668,2966.7,10,0.5,281.7
1731,CA-2022-134090,2022-04-01,2022-04-06,First Class,CU-1001,Linda Davis,Consumer,Arizona,West,PRD-OFF-6325,Office Supplies,Art,Art Item 211,59.05,5,0.3,10.46
1732,CA-2022-734085,2022-03-25,2022-03-31,Same Day,CU-1178,Fatima Garcia,Corporate,Arizona,West,PRD-TEC-2425,Technology,Accessories,Accessories Item 263,2974.57,3,0.5,-56.27
1733,CA-2023-464969,2023-03-05,2023-03-07,First Class,CU-1146,Wei Thompson,Corporate,New York,East,PRD-OFF-8052,Office Supplies,Binders,Binders Item 835,1643.4,10,0,-71.57
1734,CA-2023-447212,2023-03-21,2023-03-27,Second Class,CU-1107,Omar Davis,Consumer,Florida,East,PRD-TEC-9015,Technology,Copiers,Copiers Item 371,8232.97,9,0.3,2797.18
1735,CA-2023-574631,2023-02-05,2023-02-06,Same Day,CU-1159,James Anderson,Corporate,Wisconsin,Central,PRD-OFF-6953,Office Supplies,Binders,Binders Item 871,492.39,5,0.4,116.54
1736,CA-2021-672145,2021-12-14,2021-12-15,Second Class,CU-1105,Carlos Davis,Home Office,California,West,PRD-TEC-7085,Technology,Phones,Phones Item 895,1405.9,10,0,347.6
1737,CA-2024-393069,2024-06-23,2024-06-24,Second Class,CU-1076,Charles Harris,Home Office,Pennsylvania,East,PRD-FUR-5051,Furniture,Chairs,Chairs Item 311,2837.46,3,0.3,938.36
1738,CA-2021-474887,2021-12-10,2021-12-12,Second Class,CU-1044,Mary Davis,Home Office,California,West,PRD-TEC-1972,Technology,Phones,Phones Item 216,7629.05,6,0.3,418.25
1739,CA-2022-444520,2022-11-23,2022-11-26,Second Class,CU-1158,Yuki Young,Corporate,Ohio,Central,PRD-OFF-4410,Office Supplies,Binders,Binders Item 738,662.31,7,0.2,140.95
1740,CA-2022-408850,2022-01-30,2022-02-01,Second Class,CU-1049,Maria Moore,Corporate,Georgia,South,PRD-TEC-1436,Technology,Copiers,Copiers Item 455,8821.7,10,0,2340.67
1741,CA-2024-228396,2024-08-14,2024-08-16,First Class,CU-1144,Robert White,Home Office,Mississippi,South,PRD-TEC-6461,Technology,Machines,Machines Item 869,730.6,2,0,73.02
1742,CA-2022-741443,2022-10-04,2022-10-11,Standard Class,CU-1153,Robert Davis,Corporate,Florida,East,PRD-OFF-2232,Office Supplies,Fasteners,Fasteners Item 592,32.82,2,0.5,2.65
1743,CA-2024-391352,2024-04-19,2024-04-22,Standard Class,CU-1117,James Brown,Corporate,Virginia,East,PRD-TEC-4328,Technology,Phones,Phones Item 558,2270.18,7,0.2,427.73
1744,CA-2021-238872,2021-07-20,2021-07-25,Same Day,CU-1087,Karen Miller,Home Office,Mississippi,South,PRD-TEC-4803,Technology,Copiers,Copiers Item 839,2841.66,2,0,331.7
1745,CA-2023-387382,2023-05-18,2023-05-25,Second Class,CU-1102,Wei Anderson,Home Office,Pennsylvania,East,PRD-FUR-2685,Furniture,Bookcases,Bookcases Item 245,5159.43,9,0.4,68.85
1746,CA-2024-226317,2024-06-25,2024-06-29,Standard Class,CU-1179,Charles Smith,Corporate,Illinois,Central,PRD-FUR-9733,Furniture,Tables,Tables Item 375,869.49,1,0,171.23
1747,CA-2022-300332,2022-07-08,2022-07-09,Standard Class,CU-1080,Charles Lee,Consumer,Washington,West,PRD-TEC-6206,Technology,Phones,Phones Item 196,5869.96,6,0.3,349.74
1748,CA-2021-710152,2021-10-13,2021-10-14,First Class,CU-1069,Sarah Harris,Consumer,Ohio,Central,PRD-OFF-8235,Office Supplies,Paper,Paper Item 596,539.64,4,0,71.69
1749,CA-2024-373603,2024-07-30,2024-08-01,First Class,CU-1151,Linda Wilson,Corporate,Alabama,South,PRD-FUR-9220,Furniture,Tables,Tables Item 658,6470.8,5,0,2179.6
1750,CA-2024-808214,2024-07-10,2024-07-17,Second Class,CU-1060,Susan Jackson,Corporate,Michigan,Central,PRD-FUR-8068,Furniture,Chairs,Chairs Item 604,237.34,1,0.5,28.88
1751,CA-2024-319120,2024-03-22,2024-03-24,Same Day,CU-1162,Sarah Smith,Corporate,Alabama,South,PRD-TEC-8655,Technology,Accessories,Accessories Item 833,1414.74,6,0,-35.84
1752,CA-2023-160114,2023-06-07,2023-06-10,First Class,CU-1138,Joseph Jackson,Home Office,Virginia,East,PRD-OFF-6253,Office Supplies,Storage,Storage Item 816,975.87,9,0,329.55
1753,CA-2021-926840,2021-10-04,2021-10-08,First Class,CU-1111,Richard Johnson,Corporate,Florida,East,PRD-TEC-4550,Technology,Phones,Phones Item 982,6932.8,7,0,437.36
1754,CA-2023-923903,2023-02-04,2023-02-05,Second Class,CU-1199,John Davis,Home Office,Michigan,Central,PRD-OFF-1141,Office Supplies,Art,Art Item 873,324.09,9,0,94.41
1755,CA-2022-864764,2022-01-11,2022-01-14,Second Class,CU-1027,Robert Wilson,Consumer,North Carolina,East,PRD-OFF-5127,Office Supplies,Art,Art Item 284,276.63,5,0.4,-4.17
1756,CA-2021-277762,2021-07-05,2021-07-12,First Class,CU-1165,Omar Thomas,Home Office,California,West,PRD-TEC-1220,Technology,Accessories,Accessories Item 720,1221.14,2,0,204.31
1757,CA-2023-971865,2023-03-19,2023-03-21,Standard Class,CU-1179,Charles Smith,Corporate,Minnesota,Central,PRD-OFF-6614,Office Supplies,Appliances,Appliances Item 947,254.79,3,0,4.59
1758,CA-2023-303639,2023-01-10,2023-01-14,Same Day,CU-1013,Karen Moore,Home Office,Mississippi,South,PRD-TEC-2226,Technology,Phones,Phones Item 151,6558.4,5,0,1460.75
1759,CA-2024-357541,2024-03-23,2024-03-25,Second Class,CU-1188,Ahmed Martin,Home Office,Texas,South,PRD-FUR-4640,Furniture,Tables,Tables Item 491,398.5,3,0.5,-23.06
1760,CA-2023-654567,2023-05-10,2023-05-11,Same Day,CU-1001,Linda Davis,Consumer,California,West,PRD-TEC-7848,Technology,Copiers,Copiers Item 950,539.78,1,0.2,43.24
1761,CA-2023-236104,2023-06-12,2023-06-19,Second Class,CU-1014,Charles Miller,Home Office,Nevada,West,PRD-FUR-6334,Furniture,Bookcases,Bookcases Item 333,6794.24,9,0.3,-647.86
1762,CA-2022-544238,2022-02-14,2022-02-17,Same Day,CU-1118,Charles Wilson,Consumer,Washington,West,PRD-TEC-4247,Technology,Copiers,Copiers Item 905,5165.73,3,0,-38.67
1763,CA-2021-931063,2021-01-26,2021-02-01,First Class,CU-1105,Carlos Davis,Home Office,California,West,PRD-OFF-4277,Office Supplies,Labels,Labels Item 832,309.07,2,0.2,-11.82
1764,CA-2022-956820,2022-12-16,2022-12-19,Second Class,CU-1025,John Miller,Home Office,Alabama,South,PRD-FUR-7362,Furniture,Chairs,Chairs Item 635,1170.64,8,0.5,229.82
1765,CA-2023-133183,2023-05-11,2023-05-18,First Class,CU-1092,Omar Brown,Consumer,Alabama,South,PRD-FUR-8021,Furniture,Tables,Tables Item 928,4597.1,10,0,1234.12
1766,CA-2022-456705,2022-11-03,2022-11-10,Standard Class,CU-1017,William White,Home Office,Alabama,South,PRD-TEC-4093,Technology,Copiers,Copiers Item 276,1679.99,2,0.5,300.51
1767,CA-2021-400973,2021-03-26,2021-03-28,Same Day,CU-1076,Charles Harris,Home Office,Pennsylvania,East,PRD-OFF-9129,Office Supplies,Envelopes,Envelopes Item 272,227.96,5,0.2,-14.82
1768,CA-2022-918838,2022-12-09,2022-12-13,Same Day,CU-1056,Thomas Davis,Corporate,Michigan,Central,PRD-FUR-5807,Furniture,Tables,Tables Item 891,4056.3,10,0,-103.52
1769,CA-2022-982970,2022-04-07,2022-04-11,Standard Class,CU-1137,Mary Davis,Corporate,Oregon,West,PRD-TEC-8108,Technology,Copiers,Copiers Item 851,6960.1,5,0,-76.3
1770,CA-2021-112675,2021-05-10,2021-05-16,Second Class,CU-1180,Richard Miller,Consumer,Virginia,East,PRD-TEC-5389,Technology,Machines,Machines Item 278,11056.94,9,0.3,1291.11
1771,CA-2022-436893,2022-07-25,2022-07-27,Standard Class,CU-1023,Wei Johnson,Consumer,Nevada,West,PRD-OFF-5290,Office Supplies,Binders,Binders Item 788,786.5,10,0.5,110.22
1772,CA-2022-987546,2022-09-17,2022-09-21,Standard Class,CU-1109,Ahmed Taylor,Corporate,New York,East,PRD-OFF-8488,Office Supplies,Art,Art Item 152,193.28,5,0.2,4.66
1773,CA-2021-888992,2021-06-18,2021-06-23,Same Day,CU-1101,Priya Jones,Home Office,Nevada,West,PRD-FUR-7352,Furniture,Bookcases,Bookcases Item 873,3368.15,5,0.5,-137.7
1774,CA-2024-920142,2024-02-08,2024-02-15,First Class,CU-1059,Patricia Brown,Home Office,Minnesota,Central,PRD-TEC-3443,Technology,Machines,Machines Item 563,2125.92,2,0,685.12
1775,CA-2024-215339,2024-03-27,2024-04-03,First Class,CU-1121,Richard Young,Consumer,Georgia,South,PRD-TEC-4869,Technology,Machines,Machines Item 472,846.08,1,0.4,-76.83
1776,CA-2021-138278,2021-03-10,2021-03-13,Same Day,CU-1105,Carlos Davis,Home Office,Nevada,West,PRD-TEC-7493,Technology,Accessories,Accessories Item 594,8252.77,5,0.1,-40.66
1777,CA-2024-123334,2024-09-25,2024-09-27,Standard Class,CU-1165,Omar Thomas,Home Office,Nevada,West,PRD-FUR-7891,Furniture,Furnishings,Furnishings Item 520,12613.77,9,0,2910.03
1778,CA-2024-913801,2024-08-08,2024-08-11,Same Day,CU-1121,Richard Young,Consumer,Mississippi,South,PRD-TEC-9231,Technology,Phones,Phones Item 878,7083.34,9,0.4,340.66
1779,CA-2021-593594,2021-04-06,2021-04-10,Second Class,CU-1084,Carlos Moore,Corporate,Mississippi,South,PRD-TEC-9252,Technology,Copiers,Copiers Item 874,6877.45,5,0,1467.43
1780,CA-2021-984824,2021-02-19,2021-02-25,Standard Class,CU-1123,Susan Jackson,Consumer,Alabama,South,PRD-FUR-8461,Furniture,Bookcases,Bookcases Item 160,4346.85,5,0,1185.8
1781,CA-2023-834169,2023-05-16,2023-05-23,Same Day,CU-1067,Mary Thompson,Consumer,Arizona,West,PRD-TEC-2002,Technology,Copiers,Copiers Item 880,759.52,1,0.1,-12.1
1782,CA-2021-809011,2021-11-30,2021-12-05,Second Class,CU-1017,William White,Home Office,Alabama,South,PRD-TEC-9790,Technology,Copiers,Copiers Item 263,11836.4,10,0,2400.5
1783,CA-2024-539017,2024-02-25,2024-02-27,Second Class,CU-1125,Ahmed Moore,Home Office,Texas,South,PRD-OFF-1099,Office Supplies,Storage,Storage Item 646,190.82,4,0.5,44.25
1784,CA-2024-279952,2024-06-04,2024-06-07,Second Class,CU-1108,Priya Jackson,Consumer,Virginia,East,PRD-FUR-2427,Furniture,Bookcases,Bookcases Item 790,299.86,1,0.1,101.24
1785,CA-2022-820463,2022-11-01,2022-11-04,Standard Class,CU-1197,Priya Lee,Home Office,Georgia,South,PRD-OFF-7232,Office Supplies,Binders,Binders Item 713,224.88,5,0.4,23.01
1786,CA-2024-959335,2024-06-17,2024-06-20,Second Class,CU-1045,John Harris,Consumer,New York,East,PRD-OFF-5449,Office Supplies,Appliances,Appliances Item 337,76.73,1,0,25.43
1787,CA-2022-924547,2022-07-24,2022-07-30,Second Class,CU-1143,Karen Davis,Consumer,Wisconsin,Central,PRD-TEC-9224,Technology,Phones,Phones Item 980,1917.04,2,0,165.69
1788,CA-2024-772025,2024-07-22,2024-07-26,Standard Class,CU-1001,Linda Davis,Consumer,Nevada,West,PRD-FUR-5138,Furniture,Tables,Tables Item 890,7968.3,6,0,-427.66
1789,CA-2024-197678,2024-09-01,2024-09-06,Second Class,CU-1148,Fatima Davis,Home Office,Georgia,South,PRD-FUR-3557,Furniture,Chairs,Chairs Item 522,9350.56,8,0,1067.64
1790,CA-2021-150252,2021-03-29,2021-04-02,Standard Class,CU-1161,Sarah Davis,Corporate,Michigan,Central,PRD-TEC-7588,Technology,Phones,Phones Item 253,11692.89,9,0,1220.94
1791,CA-2024-676997,2024-05-15,2024-05-19,First Class,CU-1135,John Davis,Home Office,Georgia,South,PRD-TEC-1315,Technology,Machines,Machines Item 568,6175.71,9,0,1218.04
1792,CA-2023-707601,2023-11-06,2023-11-12,Same Day,CU-1037,Patricia Moore,Corporate,North Carolina,East,PRD-FUR-7930,Furniture,Tables,Tables Item 706,481.68,5,0.4,68.84
1793,CA-2024-215530,2024-05-13,2024-05-17,Same Day,CU-1175,Linda Jones,Corporate,California,West,PRD-TEC-1274,Technology,Copiers,Copiers Item 345,2157.68,7,0,299.21
1794,CA-2023-766477,2023-07-24,2023-07-25,Second Class,CU-1159,James Anderson,Corporate,Illinois,Central,PRD-TEC-7250,Technology,Copiers,Copiers Item 745,2687.36,5,0.1,125.58
1795,CA-2024-450232,2024-08-07,2024-08-10,Standard Class,CU-1166,John Jackson,Consumer,Ohio,Central,PRD-OFF-3336,Office Supplies,Appliances,Appliances Item 405,63.74,2,0.2,16.87
1796,CA-2022-725654,2022-03-17,2022-03-21,Second Class,CU-1041,Robert Anderson,Consumer,Oregon,West,PRD-TEC-5362,Technology,Phones,Phones Item 683,3398.87,4,0.1,-326.19
1797,CA-2024-362065,2024-12-13,2024-12-14,Same Day,CU-1115,William Williams,Corporate,Alabama,South,PRD-OFF-6214,Office Supplies,Art,Art Item 236,24.57,1,0.2,0.22
1798,CA-2021-472097,2021-03-28,2021-03-31,First Class,CU-1195,Jennifer Harris,Consumer,Tennessee,South,PRD-TEC-5561,Technology,Copiers,Copiers Item 795,6840.45,9,0.5,1747.04
1799,CA-2023-835771,2023-03-31,2023-04-07,Standard Class,CU-1004,Linda Martin,Home Office,Washington,West,PRD-FUR-5075,Furniture,Tables,Tables Item 630,3945.57,6,0.5,1377.54
1800,CA-2024-531084,2024-12-29,2025-01-02,Second Class,CU-1094,William Moore,Home Office,Virginia,East,PRD-TEC-8595,Technology,Accessories,Accessories Item 718,2122.51,4,0.4,172.89
1801,CA-2023-397485,2023-12-20,2023-12-24,Second Class,CU-1198,Karen Smith,Home Office,North Carolina,East,PRD-OFF-3853,Office Supplies,Paper,Paper Item 238,355.17,6,0.5,119.16
1802,CA-2022-734212,2022-06-10,2022-06-12,Second Class,CU-1191,Yuki Davis,Consumer,Texas,South,PRD-OFF-7831,Office Supplies,Art,Art Item 507,577.32,3,0,-54.85
1803,CA-2024-528009,2024-03-11,2024-03-16,First Class,CU-1018,Jennifer Anderson,Corporate,Florida,East,PRD-TEC-9981,Technology,Accessories,Accessories Item 353,8680.21,7,0,1428.71
1804,CA-2024-600652,2024-02-07,2024-02-13,Same Day,CU-1055,Priya Johnson,Corporate,Oregon,West,PRD-FUR-8107,Furniture,Furnishings,Furnishings Item 112,5197.08,8,0.3,1623.38
1805,CA-2022-650703,2022-05-21,2022-05-24,First Class,CU-1077,Mary Martin,Consumer,New York,East,PRD-TEC-9648,Technology,Phones,Phones Item 863,16355.4,10,0,773.88
1806,CA-2021-232177,2021-06-23,2021-06-25,Standard Class,CU-1048,Michael Thompson,Home Office,North Carolina,East,PRD-FUR-8641,Furniture,Chairs,Chairs Item 508,1078.64,1,0.2,36.53
1807,CA-2021-419773,2021-05-18,2021-05-25,Standard Class,CU-1037,Patricia Moore,Corporate,North Carolina,East,PRD-OFF-2936,Office Supplies,Envelopes,Envelopes Item 117,737.8,5,0,-1.49
1808,CA-2024-437009,2024-03-23,2024-03-27,Second Class,CU-1052,James Young,Home Office,North Carolina,East,PRD-TEC-7287,Technology,Copiers,Copiers Item 404,721.98,1,0.4,137.17
1809,CA-2022-445512,2022-08-31,2022-09-01,Standard Class,CU-1040,Yuki Moore,Home Office,Pennsylvania,East,PRD-OFF-1507,Office Supplies,Fasteners,Fasteners Item 683,255.91,9,0.3,70.18
1810,CA-2023-939279,2023-05-27,2023-06-01,Same Day,CU-1124,Lisa Taylor,Home Office,Nevada,West,PRD-TEC-7062,Technology,Machines,Machines Item 511,5504.94,3,0,1057.31
1811,CA-2021-596876,2021-01-09,2021-01-10,Second Class,CU-1136,Linda Miller,Consumer,Washington,West,PRD-OFF-9621,Office Supplies,Storage,Storage Item 540,55.48,1,0.4,4.66
1812,CA-2023-894501,2023-09-11,2023-09-13,Standard Class,CU-1146,Wei Thompson,Corporate,Virginia,East,PRD-OFF-2974,Office Supplies,Labels,Labels Item 827,213.36,5,0.2,25.78
1813,CA-2022-788545,2022-04-07,2022-04-08,First Class,CU-1041,Robert Anderson,Consumer,Oregon,West,PRD-TEC-9124,Technology,Copiers,Copiers Item 301,1673.14,7,0,206.28
1814,CA-2021-466594,2021-05-31,2021-06-04,Same Day,CU-1164,Wei White,Consumer,Washington,West,PRD-TEC-3402,Technology,Accessories,Accessories Item 811,3054.52,2,0,1022.35
1815,CA-2024-857316,2024-04-10,2024-04-15,Same Day,CU-1085,Omar Williams,Consumer,Wisconsin,Central,PRD-TEC-4012,Technology,Accessories,Accessories Item 929,1837.76,4,0,-26.75
1816,CA-2022-570342,2022-07-18,2022-07-25,First Class,CU-1075,Ahmed Taylor,Consumer,Oregon,West,PRD-FUR-9757,Furniture,Chairs,Chairs Item 525,2655.76,8,0.5,630.49
1817,CA-2022-105387,2022-10-08,2022-10-09,Same Day,CU-1032,Anna Garcia,Home Office,Ohio,Central,PRD-OFF-1558,Office Supplies,Appliances,Appliances Item 804,119.16,6,0,30.25
1818,CA-2021-828840,2021-07-03,2021-07-07,First Class,CU-1142,Jennifer Martin,Corporate,Oregon,West,PRD-TEC-5190,Technology,Accessories,Accessories Item 137,687.08,2,0.4,-9.16
1819,CA-2024-471214,2024-02-18,2024-02-25,First Class,CU-1154,Maria Miller,Consumer,Illinois,Central,PRD-OFF-2563,Office Supplies,Binders,Binders Item 428,667.2,6,0,152.13
1820,CA-2022-939664,2022-07-10,2022-07-16,First Class,CU-1115,William Williams,Corporate,Tennessee,South,PRD-OFF-1768,Office Supplies,Art,Art Item 762,489.76,4,0,154.19
1821,CA-2021-398903,2021-01-06,2021-01-07,Standard Class,CU-1125,Ahmed Moore,Home Office,Alabama,South,PRD-TEC-5526,Technology,Accessories,Accessories Item 118,2687.68,5,0.2,-126.98
1822,CA-2024-846421,2024-05-22,2024-05-29,Second Class,CU-1194,David Smith,Corporate,Georgia,South,PRD-OFF-7268,Office Supplies,Fasteners,Fasteners Item 503,323.66,2,0,66.82
1823,CA-2021-638697,2021-03-23,2021-03-25,First Class,CU-1196,Chen Wilson,Corporate,Georgia,South,PRD-FUR-6270,Furniture,Furnishings,Furnishings Item 261,1000.31,1,0,-31.81
1824,CA-2021-396206,2021-07-05,2021-07-09,Second Class,CU-1155,Jessica Taylor,Home Office,Michigan,Central,PRD-OFF-3165,Office Supplies,Art,Art Item 304,408.41,4,0.3,91.64
1825,CA-2024-414552,2024-05-23,2024-05-27,Standard Class,CU-1014,Charles Miller,Home Office,Washington,West,PRD-FUR-1697,Furniture,Chairs,Chairs Item 710,2612.58,7,0.5,905.47
1826,CA-2024-223191,2024-10-23,2024-10-29,First Class,CU-1043,Patricia Anderson,Corporate,New York,East,PRD-OFF-3379,Office Supplies,Paper,Paper Item 930,73.37,4,0.1,15.14
1827,CA-2021-451572,2021-07-25,2021-07-26,First Class,CU-1099,Jennifer White,Home Office,Minnesota,Central,PRD-OFF-4948,Office Supplies,Labels,Labels Item 290,127.53,9,0,33.18
1828,CA-2021-788073,2021-08-17,2021-08-22,First Class,CU-1168,David Miller,Corporate,Texas,South,PRD-FUR-6137,Furniture,Chairs,Chairs Item 331,9632.96,8,0,-327.2
1829,CA-2024-599173,2024-10-20,2024-10-21,First Class,CU-1153,Robert Davis,Corporate,Florida,East,PRD-FUR-3254,Furniture,Bookcases,Bookcases Item 755,2327.55,5,0,671.72
1830,CA-2023-166609,2023-06-28,2023-07-05,Standard Class,CU-1050,Joseph Martin,Corporate,California,West,PRD-FUR-7901,Furniture,Furnishings,Furnishings Item 997,7841.43,10,0.1,1250.4
1831,CA-2023-527237,2023-04-16,2023-04-18,First Class,CU-1124,Lisa Taylor,Home Office,Nevada,West,PRD-TEC-1222,Technology,Accessories,Accessories Item 241,7830.6,10,0,497.13
1832,CA-2021-660590,2021-05-31,2021-06-06,Second Class,CU-1191,Yuki Davis,Consumer,Alabama,South,PRD-FUR-7361,Furniture,Chairs,Chairs Item 629,2233.98,6,0.5,-217.43
1833,CA-2022-154351,2022-11-09,2022-11-16,Standard Class,CU-1102,Wei Anderson,Home Office,New York,East,PRD-FUR-7077,Furniture,Tables,Tables Item 145,2569.73,7,0.4,701.94
1834,CA-2024-778407,2024-08-05,2024-08-06,First Class,CU-1033,Lisa Williams,Corporate,Wisconsin,Central,PRD-OFF-4544,Office Supplies,Art,Art Item 700,126.65,1,0,-12.04
1835,CA-2021-161553,2021-08-31,2021-09-02,Standard Class,CU-1011,Lisa Wilson,Consumer,Wisconsin,Central,PRD-OFF-6553,Office Supplies,Envelopes,Envelopes Item 261,228.42,3,0,39.69
1836,CA-2023-489050,2023-08-01,2023-08-08,First Class,CU-1176,Charles Miller,Corporate,Georgia,South,PRD-OFF-1682,Office Supplies,Appliances,Appliances Item 150,688.84,4,0,231.54
1837,CA-2023-239510,2023-06-01,2023-06-02,Same Day,CU-1159,James Anderson,Corporate,Wisconsin,Central,PRD-FUR-3245,Furniture,Bookcases,Bookcases Item 144,4010.12,5,0.2,1063.06
1838,CA-2024-395190,2024-02-15,2024-02-20,First Class,CU-1081,Jessica Young,Home Office,Tennessee,South,PRD-OFF-2978,Office Supplies,Labels,Labels Item 835,420.76,4,0,63.47
1839,CA-2023-759816,2023-03-09,2023-03-12,First Class,CU-1140,Linda Jones,Home Office,Arizona,West,PRD-FUR-3570,Furniture,Tables,Tables Item 987,3450.81,5,0.4,1177.27
1840,CA-2024-256665,2024-11-05,2024-11-08,Same Day,CU-1042,Lisa Taylor,Corporate,Arizona,West,PRD-TEC-4845,Technology,Copiers,Copiers Item 931,398.43,1,0.4,28.27
1841,CA-2023-246318,2023-05-11,2023-05-18,Standard Class,CU-1104,Susan Johnson,Corporate,New York,East,PRD-FUR-3527,Furniture,Furnishings,Furnishings Item 875,181.64,8,0.5,52.43
1842,CA-2021-306297,2021-02-02,2021-02-04,First Class,CU-1107,Omar Davis,Consumer,Florida,East,PRD-FUR-4261,Furniture,Chairs,Chairs Item 797,5101.11,9,0,349.46
1843,CA-2023-812392,2023-06-23,2023-06-25,Same Day,CU-1001,Linda Davis,Consumer,California,West,PRD-OFF-6682,Office Supplies,Paper,Paper Item 639,911.4,8,0.3,82.45
1844,CA-2021-235212,2021-05-07,2021-05-10,First Class,CU-1112,Michael White,Corporate,Mississippi,South,PRD-TEC-5347,Technology,Machines,Machines Item 157,641.09,2,0.3,24.63
1845,CA-2022-881543,2022-06-26,2022-07-02,Standard Class,CU-1181,Patricia Moore,Home Office,Nevada,West,PRD-FUR-6231,Furniture,Tables,Tables Item 840,3152.28,6,0.5,512.52
1846,CA-2024-183835,2024-03-18,2024-03-24,Same Day,CU-1117,James Brown,Corporate,New York,East,PRD-OFF-8039,Office Supplies,Art,Art Item 438,510.84,5,0.4,82.41
